user_id,mean_events_per_session,mean_session_duration,mean_session_closed,mean_session_accepted,mean_nb_topics,active_days,mean_events,time_var,weekend_ratio,commit_time_CLOZE_MATH_x,commit_time_CLOZE_TEXT_x,commit_time_CLOZE_TEXT_DROPDOWN_x,commit_time_DND_GROUP_x,commit_time_DND_IN_TEXT_x,commit_time_DND_ORDER_x,commit_time_DND_PAIRS_x,commit_time_FIX_TEXT_x,commit_time_GRAPH_CLICK_POINTS_x,commit_time_GRAPH_SELECT_SHAPE_x,commit_time_GRAPH_SOLUTION_FIELD_x,commit_time_HIGHLIGHT_x,commit_time_MATH_STEP_BY_STEP_x,commit_time_MULTIPLE_CHOICE_x,commit_time_MULTI_COLOR_HIGHLIGHT_x,commit_time_OPEN_TASK_x,commit_time_SEPARATE_TEXT_x,commit_time_SOLUTION_FIELD_x,commit_time_CLOZE_MATH_y,commit_time_CLOZE_TEXT_y,commit_time_CLOZE_TEXT_DROPDOWN_y,commit_time_DND_GROUP_y,commit_time_DND_IN_TEXT_y,commit_time_DND_ORDER_y,commit_time_DND_PAIRS_y,commit_time_FIX_TEXT_y,commit_time_GRAPH_CLICK_POINTS_y,commit_time_GRAPH_SELECT_SHAPE_y,commit_time_GRAPH_SOLUTION_FIELD_y,commit_time_HIGHLIGHT_y,commit_time_MATH_STEP_BY_STEP_y,commit_time_MULTIPLE_CHOICE_y,commit_time_MULTI_COLOR_HIGHLIGHT_y,commit_time_OPEN_TASK_y,commit_time_SEPARATE_TEXT_y,commit_time_SOLUTION_FIELD_y,task_type_diversity,preferred_task_type
390215,16.0,1.9881,1.0,1.0,1.0,2,0.18341307814992025,3.265637605624113,0.0,,,0 days 00:00:20.904999936,,,,,,,,,,,0 days 00:01:37.146499968,,,,,,,0 days 00:00:20.904999936,,,,,,,,,,,0 days 00:01:37.146499968,,,,,2,CLOZE_TEXT_DROPDOWN
390217,15.545454545454545,2.9374454545454545,0.8181818181818182,1.0,1.0,2,0.6044657097288676,12.8017512964286,0.0,0 days 00:13:24.624999936,,,0 days 00:00:32.348000,,,,,,0 days 00:00:47.372000,,,,0 days 00:00:23.488500096,,,,0 days 00:00:36.790499968,0 days 00:13:24.624999936,,,0 days 00:00:32.348000,,,,,,0 days 00:00:47.372000,,,,0 days 00:00:23.488500096,,,,0 days 00:00:36.790499968,8,MULTIPLE_CHOICE
390245,14.222222222222221,32.84142777777778,0.8888888888888888,1.0,1.0,4,0.47368421052631576,6.872215182656239,0.0,,,0 days 00:01:13.934000,,,,,0 days 00:00:28.704999936,,,,,,0 days 00:01:21.019000064,,,7 days 00:14:31.579000064,,,,0 days 00:01:13.934000,,,,,0 days 00:00:28.704999936,,,,,,0 days 00:01:21.019000064,,,7 days 00:14:31.579000064,,4,FIX_TEXT
390248,16.0,3.07485,0.0,,1.0,1,0.05422647527910686,1.3578292085124752,1.0,,,,,,,,,,,,,,0 days 00:00:23.539000064,,,,,,,,,,,,,,,,,,0 days 00:00:23.539000064,,,,,4,MULTIPLE_CHOICE
390250,14.615384615384615,16395.070683333335,0.9230769230769231,1.0,1.0,22,2.0701754385964914,14.72305099089023,0.1941448382126348,,,,,,,,,,,,,,0 days 00:00:45.740000256,,,,,,,,,,,,,,,,,,0 days 00:00:45.740000256,,,,,3,MULTIPLE_CHOICE
390255,9.066666666666666,7512.658937777777,1.0,1.0,0.8,43,3.704944178628389,21.80498868210188,0.012053379250968575,,173 days 21:45:18.660499968,334 days 05:45:37.952999936,0 days 00:00:53.326999936,,,0 days 00:01:58.805000064,,,,,,,0 days 00:04:27.320499968,,,,,,173 days 21:45:18.660499968,334 days 05:45:37.952999936,0 days 00:00:53.326999936,,,0 days 00:01:58.805000064,,,,,,,0 days 00:04:27.320499968,,,,,5,DND_GROUP
390256,12.4,221.37326083333332,0.95,1.0,1.0,8,0.9553429027113237,12.17226916984881,0.0,0 days 00:04:43.375999744,,0 days 00:06:47.267000064,,,,0 days 00:04:32.384999936,,,0 days 00:24:19.636999936,0 days 00:04:38.506000128,,0 days 00:00:58.123000064,0 days 00:04:31.579000064,,,,,0 days 00:04:43.375999744,,0 days 00:06:47.267000064,,,,0 days 00:04:32.384999936,,,0 days 00:24:19.636999936,0 days 00:04:38.506000128,,0 days 00:00:58.123000064,0 days 00:04:31.579000064,,,,,9,MULTIPLE_CHOICE
390258,15.75,3.039679166666667,1.0,0.9,1.0,4,0.8740031897926634,12.427749421118499,0.32299270072992703,0 days 00:01:46.670000,,0 days 00:00:27.644000,0 days 00:00:56.511000064,,,,,0 days 00:01:10.708999936,0 days 00:02:14.760000,,,,0 days 00:00:28.916000,,,0 days 00:05:16.424000,,0 days 00:01:46.670000,,0 days 00:00:27.644000,0 days 00:00:56.511000064,,,,,0 days 00:01:10.708999936,0 days 00:02:14.760000,,,,0 days 00:00:28.916000,,,0 days 00:05:16.424000,,9,MULTIPLE_CHOICE
390308,6.555555555555555,20650.30118148148,1.0,1.0,1.0,7,0.6634768740031898,8.091133633990328,0.1466346153846154,,,63 days 23:59:19.069499904,,,,,,,,,,,0 days 12:50:45.676499968,,,,,,,63 days 23:59:19.069499904,,,,,,,,,,,0 days 12:50:45.676499968,,,,,2,MULTIPLE_CHOICE
390312,16.6,2952.977443333333,0.6,,1.0,6,1.0749601275917064,20.312159630925603,0.10682492581602374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MULTIPLE_CHOICE
390316,17.672619047619047,432.09391795634923,0.9940476190476191,0.9210526315789473,1.0,80,16.07017543859649,60.895302602439635,0.38298928146089717,,0 days 00:00:53.235499904,0 days 00:00:53.982000128,0 days 00:01:27.983999872,0 days 00:00:59.077999872,0 days 00:07:58.612999936,0 days 00:25:18.387000064,0 days 00:01:58.829499904,,,,0 days 00:14:30.081999872,,0 days 00:01:19.765500032,0 days 00:04:47.450000128,0 days 00:04:19.110000128,0 days 00:01:41.724999936,,,0 days 00:00:53.235499904,0 days 00:00:53.982000128,0 days 00:01:27.983999872,0 days 00:00:59.077999872,0 days 00:07:58.612999936,0 days 00:25:18.387000064,0 days 00:01:58.829499904,,,,0 days 00:14:30.081999872,,0 days 00:01:19.765500032,0 days 00:04:47.450000128,0 days 00:04:19.110000128,0 days 00:01:41.724999936,,12,CLOZE_TEXT
390318,5.0,190650.63892222222,0.6666666666666666,,1.0,3,0.13875598086124402,2.2556029738903076,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MULTIPLE_CHOICE
390319,2.0,0.3088166666666667,0.0,,1.0,2,0.044657097288676235,0.8597770731164787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
390321,13.0,2449.4469240740746,1.0,1.0,1.0,24,1.3524720893141946,11.030534418871714,0.1721698113207547,,0 days 00:00:42.792500096,0 days 00:00:47.910000128,,,,,0 days 00:00:14.740999936,,,,,,0 days 00:01:24.880000,18 days 13:49:09.031000064,,0 days 00:05:11.514000128,,,0 days 00:00:42.792500096,0 days 00:00:47.910000128,,,,,0 days 00:00:14.740999936,,,,,,0 days 00:01:24.880000,18 days 13:49:09.031000064,,0 days 00:05:11.514000128,,7,CLOZE_TEXT_DROPDOWN
390322,20.5,89037.9431333333,0.6666666666666666,0.6666666666666666,1.0,14,1.1259968102073366,13.40002898356448,0.24079320113314448,,0 days 00:01:54.024999936,0 days 00:00:53.417000064,,,,,0 days 00:07:32.078000,,,,,,23 days 14:18:02.307000064,,,,,,0 days 00:01:54.024999936,0 days 00:00:53.417000064,,,,,0 days 00:07:32.078000,,,,,,23 days 14:18:02.307000064,,,,,8,CLOZE_TEXT_DROPDOWN
390323,11.636363636363637,8908.209642424243,1.0,,0.5454545454545454,16,0.8405103668261563,6.959266587248908,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,CLOZE_TEXT_DROPDOWN
390324,10.486486486486486,9486.371225675675,1.0,0.9333333333333333,1.0,20,1.858054226475279,15.238066447268674,0.0,,0 days 00:01:32.014000128,0 days 00:00:38.890499968,,0 days 00:04:40.390000128,,28 days 15:53:40.890000128,2 days 09:35:41.809499904,,,,,,0 days 00:02:55.020999936,47 days 21:43:43.853000064,,,,,0 days 00:01:32.014000128,0 days 00:00:38.890499968,,0 days 00:04:40.390000128,,28 days 15:53:40.890000128,2 days 09:35:41.809499904,,,,,,0 days 00:02:55.020999936,47 days 21:43:43.853000064,,,,8,CLOZE_TEXT_DROPDOWN
390326,7.944444444444445,20126.886405555553,1.0,1.0,1.0,53,3.164274322169059,14.77791287217299,0.03024193548387097,0 days 00:04:26.882999808,,0 days 00:11:42.128499968,,,,,,0 days 00:00:28.492000,,6 days 09:49:52.344000,,378 days 21:24:46.616000,0 days 00:07:05.832000,,,,0 days 03:42:49.010000128,0 days 00:04:26.882999808,,0 days 00:11:42.128499968,,,,,,0 days 00:00:28.492000,,6 days 09:49:52.344000,,378 days 21:24:46.616000,0 days 00:07:05.832000,,,,0 days 03:42:49.010000128,8,SOLUTION_FIELD
390327,7.444444444444445,968.5686388888888,1.0,1.0,1.0,6,0.37799043062200954,6.705276195842205,0.0,,0 days 00:02:42.280000,,,,,,0 days 00:02:17.703000064,,,,,,,0 days 00:02:30.628999936,,,,,0 days 00:02:42.280000,,,,,,0 days 00:02:17.703000064,,,,,,,0 days 00:02:30.628999936,,,,4,CLOZE_TEXT
390330,8.571428571428571,1381.7827982142858,1.0,1.0,1.0,13,1.4864433811802233,14.818747018855824,0.004291845493562232,,,0 days 00:01:45.923000064,,,,,,,,,,,0 days 00:00:21.336000,,,,,,,0 days 00:01:45.923000064,,,,,,,,,,,0 days 00:00:21.336000,,,,,5,MULTIPLE_CHOICE
390335,11.333333333333334,72228.44831111112,1.0,1.0,0.6666666666666666,5,0.3843700159489633,5.221662733567224,0.06639004149377593,,,0 days 00:01:21.118999808,,,,,,,,,,,0 days 00:00:27.827000064,,,,,,,0 days 00:01:21.118999808,,,,,,,,,,,0 days 00:00:27.827000064,,,,,3,MULTIPLE_CHOICE
390338,43.5,34212.664625,1.0,1.0,1.0,7,0.886762360446571,12.581806437827742,0.0,,0 days 00:00:59.485499904,0 days 00:01:13.768000,,,,0 days 00:02:34.046000,,,,,449 days 04:09:03.248000,,0 days 00:00:36.260999936,,,0 days 00:00:11.040000,,,0 days 00:00:59.485499904,0 days 00:01:13.768000,,,,0 days 00:02:34.046000,,,,,449 days 04:09:03.248000,,0 days 00:00:36.260999936,,,0 days 00:00:11.040000,,8,MULTIPLE_CHOICE
390339,8.4,13762.707172592593,0.9696969696969697,1.0,0.7333333333333333,32,2.889952153110048,20.005646435315033,0.02097130242825607,0 days 00:00:35.910999936,,,,,0 days 00:00:27.976000,0 days 00:05:08.912999936,,,,,,,0 days 00:03:05.341999872,,,,0 days 00:00:24.060000,0 days 00:00:35.910999936,,,,,0 days 00:00:27.976000,0 days 00:05:08.912999936,,,,,,,0 days 00:03:05.341999872,,,,0 days 00:00:24.060000,6,MULTIPLE_CHOICE
390341,19.630769230769232,6243.5985161538465,1.0,1.0,1.0,22,4.416267942583732,39.33233421097742,0.06681112314915132,0 days 00:04:12.969999872,0 days 00:09:43.642999808,0 days 00:02:31.335000064,0 days 23:15:48.618000128,0 days 02:32:09.466000128,,0 days 00:14:10.054500096,,0 days 00:14:43.917999872,,,0 days 00:22:50.648000,0 days 00:03:43.509000064,0 days 00:02:18.206999936,0 days 10:47:43.773499904,,,0 days 00:03:10.520999936,0 days 00:04:12.969999872,0 days 00:09:43.642999808,0 days 00:02:31.335000064,0 days 23:15:48.618000128,0 days 02:32:09.466000128,,0 days 00:14:10.054500096,,0 days 00:14:43.917999872,,,0 days 00:22:50.648000,0 days 00:03:43.509000064,0 days 00:02:18.206999936,0 days 10:47:43.773499904,,,0 days 00:03:10.520999936,15,CLOZE_TEXT_DROPDOWN
390344,8.75,3.528325,0.75,1.0,1.0,1,0.1419457735247209,3.5543176340473983,0.0,,,0 days 00:00:54.172999936,,,,,,,,,,,,,,,,,,0 days 00:00:54.172999936,,,,,,,,,,,,,,,,5,CLOZE_TEXT_DROPDOWN
390355,37.0,11490.437937499999,1.0,1.0,1.0,9,0.4768740031897927,6.017866725426354,0.18394648829431437,,,0 days 00:00:24.780000,,,,,,,,,,,0 days 00:01:14.772000,,,,,,,0 days 00:00:24.780000,,,,,,,,,,,0 days 00:01:14.772000,,,,,4,CLOZE_TEXT_DROPDOWN
390373,16.0,744722.9930166666,1.0,1.0,1.0,2,0.09250398724082935,1.8178361819946107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
390375,9.4,23744.282760000002,0.8,1.0,1.0,3,0.7687400318979266,13.76499863376601,0.0,0 days 00:02:30.976000128,,0 days 00:00:29.694000128,0 days 00:00:56.706000128,3 days 17:59:19.535000064,,,,0 days 00:01:07.941999872,3 days 18:03:43.194000128,,0 days 00:02:07.963500032,0 days 00:06:48.376500096,0 days 00:00:24.244999936,,,,0 days 00:05:08.884000,0 days 00:02:30.976000128,,0 days 00:00:29.694000128,0 days 00:00:56.706000128,3 days 17:59:19.535000064,,,,0 days 00:01:07.941999872,3 days 18:03:43.194000128,,0 days 00:02:07.963500032,0 days 00:06:48.376500096,0 days 00:00:24.244999936,,,,0 days 00:05:08.884000,10,MULTIPLE_CHOICE
390378,13.333333333333334,1818.2449944444445,0.6666666666666666,1.0,1.0,4,0.4082934609250399,8.21394015669512,0.03515625,0 days 00:02:27.980000,,0 days 00:00:28.223500032,0 days 00:01:29.311000064,,,,,0 days 00:00:39.517999872,,,,0 days 01:12:28.998000128,0 days 00:00:40.326499840,,,,0 days 00:03:50.590000128,0 days 00:02:27.980000,,0 days 00:00:28.223500032,0 days 00:01:29.311000064,,,,,0 days 00:00:39.517999872,,,,0 days 01:12:28.998000128,0 days 00:00:40.326499840,,,,0 days 00:03:50.590000128,9,MULTIPLE_CHOICE
390379,13.636363636363637,7.203184848484849,0.8181818181818182,1.0,1.0,2,0.4354066985645933,9.30990523138658,0.0,0 days 00:12:53.168499968,,,,,,,,,0 days 00:04:07.424999936,,,,0 days 00:01:15.224000,,,,0 days 00:01:39.684000,0 days 00:12:53.168499968,,,,,,,,,0 days 00:04:07.424999936,,,,0 days 00:01:15.224000,,,,0 days 00:01:39.684000,9,MULTIPLE_CHOICE
390381,17.0,5375.507308333334,1.0,1.0,1.0,3,0.4784688995215311,9.37933791696475,0.01,0 days 01:10:03.955999744,,0 days 00:00:38.021999872,0 days 00:02:06.095000064,,,,,0 days 00:01:34.098000128,,,,0 days 00:04:41.959499904,0 days 00:00:51.409500032,,,,0 days 00:05:09.129499904,0 days 01:10:03.955999744,,0 days 00:00:38.021999872,0 days 00:02:06.095000064,,,,,0 days 00:01:34.098000128,,,,0 days 00:04:41.959499904,0 days 00:00:51.409500032,,,,0 days 00:05:09.129499904,9,MULTIPLE_CHOICE
390382,3.0,0.12201666666666666,1.0,,1.0,1,0.2934609250398724,7.34825218724402,0.0,,,0 days 00:00:13.600000,0 days 00:15:51.102000128,,,,,0 days 00:00:17.509999872,,,,,0 days 00:00:16.463000064,,,,,,,0 days 00:00:13.600000,0 days 00:15:51.102000128,,,,,0 days 00:00:17.509999872,,,,,0 days 00:00:16.463000064,,,,,6,MULTIPLE_CHOICE
390383,17.0,2.76645,1.0,1.0,1.0,2,0.5007974481658692,9.486896091247528,0.0,0 days 00:03:24.363500032,,,,,,,,,,,,0 days 00:01:40.605500032,0 days 00:00:36.918999936,,,,0 days 00:00:33.279000064,0 days 00:03:24.363500032,,,,,,,,,,,,0 days 00:01:40.605500032,0 days 00:00:36.918999936,,,,0 days 00:00:33.279000064,6,MULTIPLE_CHOICE
390385,36.0,14.964416666666667,1.0,1.0,1.0,1,0.14832535885167464,3.7140622468135533,0.0,,,,0 days 00:01:50.648000,,,,,,,,,,0 days 00:00:38.452000256,,,,0 days 00:00:54.144000,,,,0 days 00:01:50.648000,,,,,,,,,,0 days 00:00:38.452000256,,,,0 days 00:00:54.144000,4,MULTIPLE_CHOICE
390386,20.454545454545453,5.665116666666666,1.0,1.0,1.0,2,0.6602870813397129,14.205398849274646,0.0,,,0 days 00:16:02.850000128,0 days 00:01:04.243000064,,,,,,0 days 00:17:44.305999872,,,,0 days 00:00:25.015000064,,,,0 days 00:03:23.504000,,,0 days 00:16:02.850000128,0 days 00:01:04.243000064,,,,,,0 days 00:17:44.305999872,,,,0 days 00:00:25.015000064,,,,0 days 00:03:23.504000,8,MULTIPLE_CHOICE
390388,3.0,1814.5701111111111,0.6666666666666666,1.0,1.0,2,0.5518341307814992,12.287494967367532,0.0,0 days 00:07:59.270000128,,0 days 00:00:34.615000064,0 days 00:00:49.594999808,,,,,0 days 00:00:25.880999936,,,,0 days 00:10:31.504000,0 days 00:00:37.100999936,,,,0 days 00:06:30.681500032,0 days 00:07:59.270000128,,0 days 00:00:34.615000064,0 days 00:00:49.594999808,,,,,0 days 00:00:25.880999936,,,,0 days 00:10:31.504000,0 days 00:00:37.100999936,,,,0 days 00:06:30.681500032,10,MULTIPLE_CHOICE
390389,16.0,4.136375,1.0,1.0,1.0,2,0.594896331738437,10.566018203851625,0.0,0 days 00:06:00.634000,,0 days 00:00:20.693000192,0 days 00:00:27.493000192,,,,,0 days 00:00:24.956999936,,,,0 days 00:05:49.099000064,0 days 00:00:39.992000,,,,0 days 00:02:46.999000064,0 days 00:06:00.634000,,0 days 00:00:20.693000192,0 days 00:00:27.493000192,,,,,0 days 00:00:24.956999936,,,,0 days 00:05:49.099000064,0 days 00:00:39.992000,,,,0 days 00:02:46.999000064,9,MULTIPLE_CHOICE
390391,19.0,3.1814833333333334,1.0,1.0,1.0,2,0.47368421052631576,8.817307605029733,0.0,0 days 00:03:33.964999936,,,,,,,,,,,,0 days 00:02:41.225999872,0 days 00:00:33.999000064,,,,0 days 00:01:26.853999872,0 days 00:03:33.964999936,,,,,,,,,,,,0 days 00:02:41.225999872,0 days 00:00:33.999000064,,,,0 days 00:01:26.853999872,6,MULTIPLE_CHOICE
390392,11.0,4.936963333333333,0.8,1.0,1.0,1,0.15629984051036683,3.913743012771271,0.0,,,,,,,,,,,,,,0 days 00:03:28.939499904,,,,0 days 00:07:07.276000,,,,,,,,,,,,,,0 days 00:03:28.939499904,,,,0 days 00:07:07.276000,7,MULTIPLE_CHOICE
390395,13.5,1349.9518333333335,0.75,1.0,1.0,2,0.2535885167464115,4.914716673153796,0.0,,,0 days 00:00:42.888999936,,3 days 17:50:29.552000,,,,,,0 days 00:02:03.588999936,,,3 days 17:56:13.331000064,,,,,,,0 days 00:00:42.888999936,,3 days 17:50:29.552000,,,,,,0 days 00:02:03.588999936,,,3 days 17:56:13.331000064,,,,,6,CLOZE_TEXT_DROPDOWN
390396,39.5,8.863066666666667,1.0,1.0,1.0,1,0.31259968102073366,7.827486025542543,0.0,0 days 00:06:23.432000,,0 days 00:01:07.139499904,,,,,,,,,,0 days 00:07:26.951500032,0 days 00:00:36.902499968,,,,0 days 00:00:31.706499968,0 days 00:06:23.432000,,0 days 00:01:07.139499904,,,,,,,,,,0 days 00:07:26.951500032,0 days 00:00:36.902499968,,,,0 days 00:00:31.706499968,7,MULTIPLE_CHOICE
390397,33.0,8.102783333333333,1.0,1.0,1.0,1,0.23763955342902712,5.950486825539994,0.0,0 days 00:01:55.420000256,,,,,,,,,,,,0 days 00:07:45.607500032,0 days 00:00:45.224499968,,,,0 days 00:00:53.779500032,0 days 00:01:55.420000256,,,,,,,,,,,,0 days 00:07:45.607500032,0 days 00:00:45.224499968,,,,0 days 00:00:53.779500032,4,SOLUTION_FIELD
390398,15.75,4049.41660625,1.0,1.0,1.0,2,0.8086124401913876,15.542738845493288,0.0,0 days 00:01:59.296000,,0 days 00:00:25.350000128,0 days 00:10:52.251500032,3 days 18:06:44.656000,,,,0 days 00:00:42.630000128,3 days 18:08:25.648000,,,0 days 00:03:03.673500032,0 days 00:00:32.866499968,,,,0 days 00:01:15.642000128,0 days 00:01:59.296000,,0 days 00:00:25.350000128,0 days 00:10:52.251500032,3 days 18:06:44.656000,,,,0 days 00:00:42.630000128,3 days 18:08:25.648000,,,0 days 00:03:03.673500032,0 days 00:00:32.866499968,,,,0 days 00:01:15.642000128,10,MULTIPLE_CHOICE
390400,4.0,0.6856000000000001,1.0,,1.0,1,0.3349282296650718,8.386592170224153,0.0,0 days 00:00:41.872999936,,0 days 00:00:18.017999872,0 days 00:00:35.324000,,,,,0 days 00:00:30.483000064,,,,,0 days 00:00:29.608000,,,,,0 days 00:00:41.872999936,,0 days 00:00:18.017999872,0 days 00:00:35.324000,,,,,0 days 00:00:30.483000064,,,,,0 days 00:00:29.608000,,,,,9,MULTIPLE_CHOICE
390401,12.444444444444445,7.195094444444444,1.0,1.0,1.0,1,0.6539074960127592,16.37382280853287,0.0,0 days 00:07:21.067500032,,0 days 00:00:50.960999936,0 days 00:07:42.624000,0 days 00:24:17.837000064,,0 days 00:00:25.056000,,0 days 00:00:31.387000064,,,,0 days 00:06:48.241000192,0 days 00:00:31.632000,,,,0 days 00:09:37.866999936,0 days 00:07:21.067500032,,0 days 00:00:50.960999936,0 days 00:07:42.624000,0 days 00:24:17.837000064,,0 days 00:00:25.056000,,0 days 00:00:31.387000064,,,,0 days 00:06:48.241000192,0 days 00:00:31.632000,,,,0 days 00:09:37.866999936,11,MULTIPLE_CHOICE
390402,29.5,11.276958333333333,1.0,,1.0,2,0.46570972886762363,11.1916226056902,0.0410958904109589,,,0 days 00:00:25.660000,0 days 00:01:00.136999936,,,,,0 days 00:01:54.140999936,0 days 00:00:53.864999936,,,,0 days 00:00:32.224999936,,,,0 days 00:00:18.887000064,,,0 days 00:00:25.660000,0 days 00:01:00.136999936,,,,,0 days 00:01:54.140999936,0 days 00:00:53.864999936,,,,0 days 00:00:32.224999936,,,,0 days 00:00:18.887000064,7,MULTIPLE_CHOICE
390403,18.5,12.62035,1.0,0.5,1.0,3,0.7145135566188198,16.69180788177351,0.004464285714285714,0 days 00:01:21.140000,,0 days 00:00:16.288999936,0 days 00:19:37.608000,0 days 00:24:52.795000064,,,,0 days 00:00:22.648000,,,,0 days 00:04:37.484000,0 days 00:00:31.152999936,,,,0 days 00:03:38.512000,0 days 00:01:21.140000,,0 days 00:00:16.288999936,0 days 00:19:37.608000,0 days 00:24:52.795000064,,,,0 days 00:00:22.648000,,,,0 days 00:04:37.484000,0 days 00:00:31.152999936,,,,0 days 00:03:38.512000,11,MULTIPLE_CHOICE
390405,9.428571428571429,98492.72310952381,1.0,1.0,1.0,8,0.8054226475279107,9.503846670603236,0.08316831683168317,,,0 days 01:10:46.588999936,,,,,,,,,82 days 02:46:23.972999936,,,,,,,,,0 days 01:10:46.588999936,,,,,,,,,82 days 02:46:23.972999936,,,,,,,5,HIGHLIGHT
390406,12.9,6003.1233391666665,1.0,0.875,1.0,27,1.5566188197767146,11.829644089497693,0.030737704918032786,,0 days 00:01:07.743499904,19 days 05:34:58.144999936,,,,0 days 00:04:45.844000,0 days 00:00:58.891000064,,,,,,0 days 00:03:30.105999872,,,,,,0 days 00:01:07.743499904,19 days 05:34:58.144999936,,,,0 days 00:04:45.844000,0 days 00:00:58.891000064,,,,,,0 days 00:03:30.105999872,,,,,8,CLOZE_TEXT
390409,4.0,0.18443333333333334,0.5,,1.0,1,0.06060606060606061,1.517573821278654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
390426,18.90909090909091,13.081149242424242,1.0,1.0,1.0,4,1.4162679425837321,21.201842785173138,0.0,,0 days 00:00:43.867500032,0 days 00:00:36.113999872,,,0 days 00:01:52.771000064,0 days 04:44:51.139999744,0 days 00:00:46.332000,,,,,,0 days 00:05:47.862000128,,0 days 02:23:03.600000,,,,0 days 00:00:43.867500032,0 days 00:00:36.113999872,,,0 days 00:01:52.771000064,0 days 04:44:51.139999744,0 days 00:00:46.332000,,,,,,0 days 00:05:47.862000128,,0 days 02:23:03.600000,,,11,CLOZE_TEXT
390430,15.5,8.57965,1.0,1.0,1.0,1,0.0685805422647528,1.7172545872363785,0.0,,0 days 00:07:26.340499968,0 days 00:00:55.785500032,,,,,,,,,,,,,,,,,0 days 00:07:26.340499968,0 days 00:00:55.785500032,,,,,,,,,,,,,,,,5,CLOZE_TEXT
390431,15.75,6.100716666666667,1.0,1.0,1.0,1,0.12599681020733652,3.154956102131971,0.0,,0 days 00:01:20.553000064,0 days 00:01:32.389500032,,,,,,,,,,,0 days 00:01:56.038000,,,,,,0 days 00:01:20.553000064,0 days 00:01:32.389500032,,,,,,,,,,,0 days 00:01:56.038000,,,,,3,CLOZE_TEXT
390432,10.5,6.090645833333333,1.0,1.0,1.0,1,0.09728867623604466,2.436105344684198,0.0,,0 days 00:03:49.713999872,0 days 00:02:13.503500032,,,,,,,,,,,,,,,,,0 days 00:03:49.713999872,0 days 00:02:13.503500032,,,,,,,,,,,,,,,,4,CLOZE_TEXT_DROPDOWN
390433,13.285714285714286,3.434007142857143,1.0,1.0,1.0,2,0.19776714513556617,4.569568193259415,0.08064516129032258,,0 days 00:02:02.283000064,0 days 00:00:36.074999936,,,,0 days 00:06:18.918000,0 days 00:01:09.494000128,,,,,,0 days 00:00:20.436000,,,,,,0 days 00:02:02.283000064,0 days 00:00:36.074999936,,,,0 days 00:06:18.918000,0 days 00:01:09.494000128,,,,,,0 days 00:00:20.436000,,,,,6,MULTIPLE_CHOICE
390434,7.5,4.0296166666666675,1.0,1.0,1.0,1,0.03508771929824561,0.878595370213972,0.0,,0 days 00:01:29.019000064,,,,,,,,,,,,,,,,,,0 days 00:01:29.019000064,,,,,,,,,,,,,,,,,2,CLOZE_TEXT
390435,13.5,3.3588916666666666,1.0,1.0,1.0,1,0.11004784688995216,2.7555945702165334,0.0,,0 days 00:00:26.376999936,0 days 00:00:43.148000,,,,,,,,,,,0 days 00:02:02.591000064,,,,,,0 days 00:00:26.376999936,0 days 00:00:43.148000,,,,,,,,,,,0 days 00:02:02.591000064,,,,,3,CLOZE_TEXT_DROPDOWN
390436,14.5,4.0187027777777775,1.0,1.0,1.0,1,0.17384370015948963,4.353040697878252,0.0,,0 days 00:01:14.407000064,0 days 00:00:57.831000064,,,,0 days 00:00:54.378000128,0 days 00:01:23.841500032,,,,,,0 days 00:00:28.128999936,,,,,,0 days 00:01:14.407000064,0 days 00:00:57.831000064,,,,0 days 00:00:54.378000128,0 days 00:01:23.841500032,,,,,,0 days 00:00:28.128999936,,,,,6,MULTIPLE_CHOICE
390437,14.777777777777779,2.6880666666666664,1.0,1.0,1.0,1,0.2583732057416268,6.469656817029985,0.0,,0 days 00:00:49.538999936,0 days 00:02:24.644000,,,,,0 days 00:01:41.460500096,,,,,,0 days 00:01:02.238000,0 days 00:04:00.243500032,,,,,0 days 00:00:49.538999936,0 days 00:02:24.644000,,,,,0 days 00:01:41.460500096,,,,,,0 days 00:01:02.238000,0 days 00:04:00.243500032,,,,7,MULTIPLE_CHOICE
390438,17.5,3.3538833333333335,1.0,1.0,1.0,1,0.26953748006379585,6.749209889370888,0.0,,0 days 00:01:09.242499968,0 days 00:00:51.438000128,,,,0 days 00:08:39.414000,0 days 00:00:48.144499968,,,,,,0 days 00:00:27.070000128,0 days 00:00:31.708999936,,,,,0 days 00:01:09.242499968,0 days 00:00:51.438000128,,,,0 days 00:08:39.414000,0 days 00:00:48.144499968,,,,,,0 days 00:00:27.070000128,0 days 00:00:31.708999936,,,,6,MULTIPLE_CHOICE
